"supplier_name","total_value","service","cpv_code1","cpv_code2","cpv_code3","cpv_code4","cpv_code5","cpv_code6","cpv_code7","cpv_code8","cpv_code9","cpv_code10","cpv_code11","cpv_code12","cpv_code13","cpv_code14","cpv_code15","cpv_code16","cpv_code17","cpv_code18","cpv_code19","cpv_code20","cpv_code21","cpv_code22","cpv_code23","cpv_code24","cpv_code25","cpv_code26","cpv_code27","cpv_code28"
"Faun Zoeller (UK) Ltd","668578","NEIGHBOURHOODS AND ENVIRONMENT","34144511","|50100000","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FFT Education Ltd","19558.6","NEIGHBOURHOODS AND ENVIRONMENT","48000000|80410000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FOCUS CONSULTANTS 2010 LLP","24123","ECONOMY DIRECTORATE","73000000","|79300000","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Forbes Solicitors","40000","RESOURCES","79111000","79140000","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Forbes Solicitors","40000","RESOURCES","79111000","79140000","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Forbes Solicitors","50000","RESOURCES","79111000","79140000","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Forbes Solicitors","50000","RESOURCES","79111000","79140000","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Forbes Solicitors","7939.5","CUSTOMERS & CORPORATE SERVICES","79111000","79140000","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Forbes Solicitors","40000","CUSTOMERS & CORPORATE SERVICES","79111000","79140000","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Forbes Solicitors","7939.5","CUSTOMERS & CORPORATE SERVICES","79111000","79140000","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Forbes Solicitors","40000","FINANCE SERVICES","79111000","79140000","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ford Motor Company Ltd","18137.8","ECONOMY AND ENVIRONMENT","34100000|34114400|34134200|34136000|34136200|34139100|34144511|34144700","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ford Motor Company Ltd","137365","NEIGHBOURHOODS AND ENVIRONMENT","34100000|34114400|34134200|34136000|34136200|34139100|34144511|34144700","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ford Motor company Ltd","136749","NEIGHBOURHOODS AND ENVIRONMENT","34100000|34114400|34134200|34136000|34136200|34139100|34144511|34144700","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FRS Roofing Services Limited","5967","PROPERTY AND HIGHWAYS","71315000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FRS Roofing Services Limited","195327","EARLY HELP AND SCHOOLS","71315000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FRS Roofing Services Limited","84737","PROPERTY AND HIGHWAYS","71315000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FRS Roofing Services Limited","177067","EARLY HELP AND SCHOOLS","71315000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FRS Roofing Services Limited","24157","EARLY HELP AND SCHOOLS","71315000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FRS Roofing Services Limited","216917","PROPERTY AND HIGHWAYS","71315000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FRS Roofing Services Limited","159527","PROPERTY AND HIGHWAYS","71315000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FRS Roofing Services Limited","5317.78","PROPERTY AND HIGHWAYS","71315000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FW Sherratt Ltd","7764.57","PROPERTY AND HIGHWAYS","45000000","","","","","","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"FW Sherratt Ltd","5271.82","PROPERTY AND HIGHWAYS","45000000","","","","","","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"FW Sherratt Ltd","5746.2","PROPERTY AND HIGHWAYS","45000000","","","","","","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"FW Sherratt Ltd","416310","PROPERTY AND HIGHWAYS","45000000","","","","","","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"FW Sherratt Ltd","6405","PROPERTY AND HIGHWAYS","45000000","","","","","","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"FW Sherratt Ltd","257898","PROPERTY AND HIGHWAYS","45000000","","","","","","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"FW Sherratt Ltd","10000","PROPERTY AND HIGHWAYS","45000000","","","","","","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"FW Sherratt Ltd","30000","PROPERTY AND HIGHWAYS","45000000","","","","","","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"FW Sherratt Ltd","31428","PROPERTY AND HIGHWAYS","45000000","","","","","","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"FW Sherratt Ltd","25000","PROPERTY AND HIGHWAYS","45000000","","","","","","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"G4S CASH SOLUTIONS (UK) LIMITED","12000","LEARNING DIS & MENTAL HEALTH","64120000","","","","","","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"G4S CASH SOLUTIONS (UK) LIMITED","6176.8","EARLY HELP AND SCHOOLS","64120000","","","","","","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"G4S CASH SOLUTIONS (UK) LIMITED","5000","LEARNING DIS & MENTAL HEALTH","64120000","","","","","","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"G4S CASH SOLUTIONS (UK) LIMITED","17892.1","EARLY HELP AND SCHOOLS","64120000","","","","","","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"Gamma Business Communications","5462.71","NEIGHBOURHOODS AND ENVIRONMENT","51340000","","","","","","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"Gamma Business Communications","29700","NEIGHBOURHOODS AND ENVIRONMENT","51340000","","","","","","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"Gamma Business Communications","50824","NEIGHBOURHOODS AND ENVIRONMENT","51340000","","","","","","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"Gamma Business Communications","48024","NEIGHBOURHOODS AND ENVIRONMENT","51340000","","","","","","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"Gamma Business Communications","25000","NEIGHBOURHOODS AND ENVIRONMENT","51340000","","","","","","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"Gamma Business Communications","10708.7","NEIGHBOURHOODS AND ENVIRONMENT","51340000","","","","","","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"Gamma Business Communications","32826","NEIGHBOURHOODS AND ENVIRONMENT","51340000","","","","","","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"Gamma Business Communications","26474","NEIGHBOURHOODS AND ENVIRONMENT","51340000","","","","","","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"Gamma Business Communications","26146","NEIGHBOURHOODS AND ENVIRONMENT","51340000","","","","","","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"Gardiner & Theobald LLP","5950","ECONOMY AND ENVIRONMENT","71324000|72224000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Gardiner & Theobald LLP,","5950","ECONOMY AND ENVIRONMENT","79410000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Gatenby Sanderson","9384","CHILDREN’S SOCIAL CARE","79600000|79620000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Gatenby Sanderson","12696","CHILDREN’S SOCIAL CARE","79600000|79620000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Gatenby Sanderson","7728","CHILDREN’S SOCIAL CARE","79600000|79620000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Gatenby Sanderson","12000","RESOURCES","79600000|79620000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Gatenby Sanderson","5712","RESOURCES","79600000|79620000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Gatenby Sanderson","6600","RESOURCES","79600000|79620000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Gatenby Sanderson","75000","CUSTOMERS & CORPORATE SERVICES","79600000|79620000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Gatenby Sanderson","9907.2","LEARNING DIS & MENTAL HEALTH","79600000|79620000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Gatenby Sanderson","6604.8","LEARNING DIS & MENTAL HEALTH","79600000|79620000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Gatenby Sanderson","5423","CHILDREN’S SOCIAL CARE","79600000|79620000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Gatenby Sanderson","5104","CHILDREN’S SOCIAL CARE","79600000|79620000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Gatenby Sanderson","6380","CHILDREN’S SOCIAL CARE","79600000|79620000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Gatenby Sanderson","5742","CHILDREN’S SOCIAL CARE","79600000|79620000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Gatenby Sanderson","6380","CHILDREN’S SOCIAL CARE","79600000|79620000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Gatenby Sanderson","6220.5","CHILDREN’S SOCIAL CARE","79600000|79620000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Gatenby Sanderson","5742","CHILDREN’S SOCIAL CARE","79600000|79620000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Gatenby Sanderson","5104","CHILDREN’S SOCIAL CARE","79600000|79620000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Gatenby Sanderson","5104","CHILDREN’S SOCIAL CARE","79600000|79620000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Gatenby Sanderson","30000","CHILDREN’S SOCIAL CARE","79600000|79620000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Gatenby Sanderson","30000","CHILDREN’S SOCIAL CARE","79600000|79620000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Gatenby Sanderson","30000","CHILDREN’S SOCIAL CARE","79600000|79620000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Gatenby Sanderson","17250","CHILDREN’S SOCIAL CARE","79600000|79620000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Gillespies LLP","38356.5","ECONOMY DIRECTORATE","71400000","71240000","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Gillespies LLP","6825.63","ECONOMY DIRECTORATE","71400000","71240000","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Go Plant Limited","6825","NEIGHBOURHOODS AND ENVIRONMENT","34100000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Go Plant Limited","9649.35","NEIGHBOURHOODS AND ENVIRONMENT","34100000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Graitec Limited","12830.6","NEIGHBOURHOODS AND ENVIRONMENT","48000000|71200000","72000000","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GRAITEC LIMITED","14036","NEIGHBOURHOODS AND ENVIRONMENT","48000000|71200000","72000000","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Graitec Limited","9745","CUSTOMERS & CORPORATE SERVICES","48000000|71200000","72000000","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Graitec Limited","9745","NEIGHBOURHOODS AND ENVIRONMENT","48000000|71200000","72000000","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Graitec Limited","9845","NEIGHBOURHOODS AND ENVIRONMENT","48000000|71200000","72000000","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Grant Thornton UK LLP","205160","FINANCE SERVICES","66171000|72221000|73300000|75122000|79200000|79210000|79212000|79212100|79212200|79212300|79221000|79410000|79411000","|73200000|79311400|79411000","|73100000|79400000","","","","","","","","","","","","","","","","","","","","","","","","",""
"Grant Thornton UK LLP","10266","FINANCE SERVICES","66171000|72221000|73300000|75122000|79200000|79210000|79212000|79212100|79212200|79212300|79221000|79410000|79411000","|73200000|79311400|79411000","|73100000|79400000","","","","","","","","","","","","","","","","","","","","","","","","",""
"Grant Thornton UK LLP","161173","FINANCE SERVICES","66171000|72221000|73300000|75122000|79200000|79210000|79212000|79212100|79212200|79212300|79221000|79410000|79411000","|73200000|79311400|79411000","|73100000|79400000","","","","","","","","","","","","","","","","","","","","","","","","",""
"Grant Thornton UK LLP","45825","FINANCE SERVICES","66171000|72221000|73300000|75122000|79200000|79210000|79212000|79212100|79212200|79212300|79221000|79410000|79411000","|73200000|79311400|79411000","|73100000|79400000","","","","","","","","","","","","","","","","","","","","","","","","",""
"Grant Thornton UK LLP","24800","FINANCE SERVICES","66171000|72221000|73300000|75122000|79200000|79210000|79212000|79212100|79212200|79212300|79221000|79410000|79411000","|73200000|79311400|79411000","|73100000|79400000","","","","","","","","","","","","","","","","","","","","","","","","",""
"Grant Thornton UK LLP","160438","FINANCE SERVICES","66171000|72221000|73300000|75122000|79200000|79210000|79212000|79212100|79212200|79212300|79221000|79410000|79411000","|73200000|79311400|79411000","|73100000|79400000","","","","","","","","","","","","","","","","","","","","","","","","",""
"Grant Thornton UK LLP","154973","RESOURCES","66171000|72221000|73300000|75122000|79200000|79210000|79212000|79212100|79212200|79212300|79221000|79410000|79411000","|73200000|79311400|79411000","|73100000|79400000","","","","","","","","","","","","","","","","","","","","","","","","",""
"Grant Thornton UK LLP","5718","RESOURCES","66171000|72221000|73300000|75122000|79200000|79210000|79212000|79212100|79212200|79212300|79221000|79410000|79411000","|73200000|79311400|79411000","|73100000|79400000","","","","","","","","","","","","","","","","","","","","","","","","",""
"Grant Thornton UK LLP","20065","RESOURCES","66171000|72221000|73300000|75122000|79200000|79210000|79212000|79212100|79212200|79212300|79221000|79410000|79411000","|73200000|79311400|79411000","|73100000|79400000","","","","","","","","","","","","","","","","","","","","","","","","",""
"Grant Thornton UK LLP","20065","RESOURCES","66171000|72221000|73300000|75122000|79200000|79210000|79212000|79212100|79212200|79212300|79221000|79410000|79411000","|73200000|79311400|79411000","|73100000|79400000","","","","","","","","","","","","","","","","","","","","","","","","",""
"GVA Grimley Ltd","10800","ECONOMY DIRECTORATE","70000000|71244000|71315200|73200000","|72224000","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H Bell and Sons (Rochdale) Ltd","60812","EARLY HELP AND SCHOOLS","45000000","","","","","","","","","","","","","","","","","","","","","","","","","","NONE",""
"H Bell and Sons (Rochdale) Ltd","203000","ECONOMY DIRECTORATE","45000000","","","","","","","","","","","","","","","","","","","","","","","","","","NONE",""
"H Bell and Sons (Rochdale) Ltd","5859","ECONOMY DIRECTORATE","45000000","","","","","","","","","","","","","","","","","","","","","","","","","","NONE",""
"H Bell and Sons (Rochdale) Ltd","173878","PROPERTY AND HIGHWAYS","45000000","","","","","","","","","","","","","","","","","","","","","","","","","","NONE",""
"H Bell and Sons (Rochdale) Ltd","7904.5","NEIGHBOURHOODS AND ENVIRONMENT","45000000","","","","","","","","","","","","","","","","","","","","","","","","","","NONE",""
"H Bell and Sons (Rochdale) Ltd","8610.83","PROPERTY AND HIGHWAYS","45000000","","","","","","","","","","","","","","","","","","","","","","","","","","NONE",""
"H Bell and Sons (Rochdale) Ltd","9980.6","PROPERTY AND HIGHWAYS","45000000","","","","","","","","","","","","","","","","","","","","","","","","","","NONE",""
"H Bell and Sons (Rochdale) Ltd","25956","PROPERTY AND HIGHWAYS","45000000","","","","","","","","","","","","","","","","","","","","","","","","","","NONE",""
"H Bell and Sons (Rochdale) Ltd","13974.4","PROPERTY AND HIGHWAYS","45000000","","","","","","","","","","","","","","","","","","","","","","","","","","NONE",""
"H Bell and Sons (Rochdale) Ltd","85510.4","EARLY HELP AND SCHOOLS","45000000","","","","","","","","","","","","","","","","","","","","","","","","","","NONE",""
