Supplier_Name,OrderNumber,OrderDate,ItemDeliveryDate,SupplierCode,LineValue,Order Value,CostCentre,Description
Strata Service Solutions Ltd                                                              ,P013371   ,2018-05-18,2018-05-24,265114    ,11137,11137,Ict Services                                                                                                                                                                                            ,OOH Annual Charge                                                                                                                                                                                                                                                                                           
Aecom Limited                                                                             ,P013348   ,2018-05-17,2018-05-21,017000    ,6642,6642,Capital Corp Build And Securty                                                                                                                                                                          ,Relocation Project Blackdown House                                                                                                                                                                                                                                                                          
Stephen J Pratten                                                                         ,P013346   ,2018-05-17,2018-05-18,014602    ,8271,8271,Capital Corp Build And Securty                                                                                                                                                                          ,Relocation Project - Management services                                                                                                                                                                                                                                                                    
Fiona Fyfe Associates Ltd                                                                 ,P013336   ,2018-05-16,2018-05-23,543115    ,17950,17950,Planning Policy                                                                                                                                                                                         ,Landscape Character Assessment Update - Desk                                                                                                                                                                                                                                                                
Intelligent Plans & Examinations Ltd                                                      ,P013335   ,2018-05-16,2018-05-23,033162    ,5658,5658,Planning Policy                                                                                                                                                                                         ,Membury Neighbourhood Plan Examination Report                                                                                                                                                                                                                                                               
Budleigh Salterton Tourist Information Centre                                             ,P013330   ,2018-05-15,2018-05-22,498149    ,5100,5100,Economic Development                                                                                                                                                                                    ,Grant Aid 2018/19 Premises Support                                                                                                                                                                                                                                                                          
Homemaker (South West)                                                                    ,P013306   ,2018-05-14,2018-05-21,HOME 001  ,7500,7500,Supervision And Mgt General                                                                                                                                                                             ,Tennat Support & Money Advice Quarter 1 April                                                                                                                                                                                                                                                               
Medland Sanders & Twose Ltd                                                               ,P013299   ,2018-05-11,2018-05-18,111899    ,1120,24802,Parks And Pleasure Grounds                                                                                                                                                                              ,1 x Billy Goat KV650SPH                                                                                                                                                                                                                                                                                     
Medland Sanders & Twose Ltd                                                               ,P013299   ,2018-05-11,2018-05-18,111899    ,3000,24802,Parks And Pleasure Grounds                                                                                                                                                                              ,1 x Flemming TR4 4 Tipping Trailer                                                                                                                                                                                                                                                                          
Medland Sanders & Twose Ltd                                                               ,P013299   ,2018-05-11,2018-05-18,111899    ,490,24802,Parks And Pleasure Grounds                                                                                                                                                                              ,1 x Husqvarna 545RXT Brushcutter (Cowhorn)                                                                                                                                                                                                                                                                  
Medland Sanders & Twose Ltd                                                               ,P013299   ,2018-05-11,2018-05-18,111899    ,3100,24802,Parks And Pleasure Grounds                                                                                                                                                                              ,1 x Ifor Williams LM146/B                                                                                                                                                                                                                                                                                   
Medland Sanders & Twose Ltd                                                               ,P013299   ,2018-05-11,2018-05-18,111899    ,3950,24802,Parks And Pleasure Grounds                                                                                                                                                                              ,1 X Ransomes Supercerties 61cm                                                                                                                                                                                                                                                                              
Medland Sanders & Twose Ltd                                                               ,P013299   ,2018-05-11,2018-05-18,111899    ,467,24802,Parks And Pleasure Grounds                                                                                                                                                                              ,1 x Viking R Series MB4RTP Mower                                                                                                                                                                                                                                                                            
Medland Sanders & Twose Ltd                                                               ,P013299   ,2018-05-11,2018-05-18,111899    ,11400,24802,Parks And Pleasure Grounds                                                                                                                                                                              ,2 x Kubota GR1600-11 Diesel Ride on Mower                                                                                                                                                                                                                                                                   
Medland Sanders & Twose Ltd                                                               ,P013299   ,2018-05-11,2018-05-18,111899    ,1275,24802,Parks And Pleasure Grounds                                                                                                                                                                              ,3 x Stihl HL95 Long Reach Hedgecutter                                                                                                                                                                                                                                                                       
Hako Machines Limited                                                                     ,P013298   ,2018-05-11,2018-05-18,825604    ,78256,78256,Capital St Scene Cleansing                                                                                                                                                                              ,1 x Hako Citymaster 2200                                                                                                                                                                                                                                                                                    
Portsdown Office Limited                                                                  ,P013285   ,2018-05-10,2018-11-01,819400    ,123195,123195,Capital Corp Build And Securty                                                                                                                                                                          ,Relocation Project - furniture for Blackdown                                                                                                                                                                                                                                                                
Shelter Cornwall (Truro)                                                                  ,P013284   ,2018-05-10,2018-05-17,152300    ,18950,37900,Supervision And Mgt General                                                                                                                                                                             ,Payment for legal costs                                                                                                                                                                                                                                                                                     
Strata Service Solutions Ltd                                                              ,P013283   ,2018-05-10,2018-05-16,265114    ,1860,8070,Ict Services                                                                                                                                                                                            ,April 2018 - Access charge for mobile devices                                                                                                                                                                                                                                                               
Strata Service Solutions Ltd                                                              ,P013283   ,2018-05-10,2018-05-16,265114    ,6210,8070,Ict Services                                                                                                                                                                                            ,April 2018 - Tariff for mobile devices                                                                                                                                                                                                                                                                      
Homemaker (South West)                                                                    ,P013282   ,2018-05-10,2018-05-16,HOME 001  ,4000,8000,Hsg And Council Tax Admin                                                                                                                                                                               ,Provision of Money advice services (benefits)                                                                                                                                                                                                                                                               
Homemaker (South West)                                                                    ,P013282   ,2018-05-10,2018-05-16,HOME 001  ,4000,8000,Supervision And Mgt Special                                                                                                                                                                             ,Provision of money advice services (Housing o                                                                                                                                                                                                                                                               
Royal Haskoning Dhv                                                                       ,P013279   ,2018-05-10,2018-08-31,411663    ,29650,29650,Capital Beaches And Foreshores                                                                                                                                                                          ,Seaton Outline Business Case                                                                                                                                                                                                                                                                                
Resolution Data Management Ltd                                                            ,P013278   ,2018-05-10,2018-05-17,085147    ,6153,6153,Land Charges                                                                                                                                                                                            ,Scanning Files                                                                                                                                                                                                                                                                                              
John Grimes Partnership Ltd                                                               ,P013265   ,2018-05-09,2018-10-19,JG0001    ,120,5335,Beaches & Foreshores                                                                                                                                                                                    ,Comment on dentition/pointing repairs for cli                                                                                                                                                                                                                                                               
John Grimes Partnership Ltd                                                               ,P013265   ,2018-05-09,2018-10-19,JG0001    ,900,5335,Beaches & Foreshores                                                                                                                                                                                    ,Design and specification of 4 no. additional                                                                                                                                                                                                                                                                
John Grimes Partnership Ltd                                                               ,P013265   ,2018-05-09,2018-10-19,JG0001    ,1180,5335,Beaches & Foreshores                                                                                                                                                                                    ,Design and specification of an additional 30m                                                                                                                                                                                                                                                               
John Grimes Partnership Ltd                                                               ,P013265   ,2018-05-09,2018-10-19,JG0001    ,120,5335,Beaches & Foreshores                                                                                                                                                                                    ,Liaison to advise on the repointing of base o                                                                                                                                                                                                                                                               
John Grimes Partnership Ltd                                                               ,P013265   ,2018-05-09,2018-10-19,JG0001    ,990,5335,Beaches & Foreshores                                                                                                                                                                                    ,Sidmouth Connaught Cliffs Advice                                                                                                                                                                                                                                                                            
John Grimes Partnership Ltd                                                               ,P013265   ,2018-05-09,2018-10-19,JG0001    ,1045,5335,Beaches & Foreshores                                                                                                                                                                                    ,Site visits by engineering geologist and grad                                                                                                                                                                                                                                                               
John Grimes Partnership Ltd                                                               ,P013265   ,2018-05-09,2018-10-19,JG0001    ,800,5335,Beaches & Foreshores                                                                                                                                                                                    ,Specification of rock bolts to replace 20no.                                                                                                                                                                                                                                                                
John Grimes Partnership Ltd                                                               ,P013265   ,2018-05-09,2018-10-19,JG0001    ,180,5335,Beaches & Foreshores                                                                                                                                                                                    ,Wire rope specification for failed areas incl                                                                                                                                                                                                                                                               
Devon Norse Ltd                                                                           ,P013263   ,2018-05-09,2019-03-31,14774P    ,9000,9000,Corporate Buildings                                                                                                                                                                                     ,Younghayes Centre - Cleaning of Site 1April 2                                                                                                                                                                                                                                                               
Mnr Mowers Ltd                                                                            ,P013258   ,2018-05-09,2018-05-16,000002    ,405,7073,Parks And Pleasure Grounds                                                                                                                                                                              ,1 x Stihl FS120 Cow Horn Strimmer                                                                                                                                                                                                                                                                           
Mnr Mowers Ltd                                                                            ,P013258   ,2018-05-09,2018-05-16,000002    ,280,7073,Parks And Pleasure Grounds                                                                                                                                                                              ,1 x Stihl MS 231 Bar Length 14"                                                                                                                                                                                                                                                                             
Mnr Mowers Ltd                                                                            ,P013258   ,2018-05-09,2018-05-16,000002    ,212,7073,Parks And Pleasure Grounds                                                                                                                                                                              ,1 x Stihl RE118 Cold Water High Pressure Wash                                                                                                                                                                                                                                                               
Mnr Mowers Ltd                                                                            ,P013258   ,2018-05-09,2018-05-16,000002    ,346,7073,Parks And Pleasure Grounds                                                                                                                                                                              ,2 x Stihl BG86C - E Low Vibration Blower                                                                                                                                                                                                                                                                    
Mnr Mowers Ltd                                                                            ,P013258   ,2018-05-09,2018-05-16,000002    ,3125,7073,Parks And Pleasure Grounds                                                                                                                                                                              ,5 x Rover 880MH3F 22" Rotary Mower                                                                                                                                                                                                                                                                          
Mnr Mowers Ltd                                                                            ,P013258   ,2018-05-09,2018-05-16,000002    ,1705,7073,Parks And Pleasure Grounds                                                                                                                                                                              ,5 x Stihl HS86R Hedgecutter 30"                                                                                                                                                                                                                                                                             
Mnr Mowers Ltd                                                                            ,P013258   ,2018-05-09,2018-05-16,000002    ,1000,7073,Parks And Pleasure Grounds                                                                                                                                                                              ,5 x Stihl SH86C E Low Vibration Leaf Blower V                                                                                                                                                                                                                                                               
South Somerset District Council                                                           ,P013227   ,2018-05-08,2018-05-11,527505    ,5776,5776,Public Protection                                                                                                                                                                                       ,Pam Harvey salary recharge Oct 17 - Mar 18 an                                                                                                                                                                                                                                                               
Eibe Play Ltd                                                                             ,P013222   ,2018-05-08,2018-05-11,642028    ,4920,5500,Capital Regeneration Economy                                                                                                                                                                            ,Queen's Drive play area, Exmouth.                                                                                                                                                                                                                                                                           
The South West Research Company Ltd                                                       ,P013208   ,2018-05-04,2018-05-08,365309    ,5000,5000,Capital Regeneration Economy                                                                                                                                                                            ,Queen's Drive Space Exmouth research report                                                                                                                                                                                                                                                                 
Aecom Limited                                                                             ,P013204   ,2018-05-04,2018-05-05,017000    ,7642,7642,Capital Corp Build And Securty                                                                                                                                                                          ,Relocation professional services                                                                                                                                                                                                                                                                            
Taste Of The West Ltd                                                                     ,P013176   ,2018-05-01,2018-05-07,822012    ,12500,12500,Capital Regeneration Economy                                                                                                                                                                            ,Exmouth Queen's Drive Project Temp Uses - man                                                                                                                                                                                                                                                               
Strata Service Solutions Ltd                                                              ,P013172   ,2018-05-01,2018-05-04,265114    ,1667,5133,Ict Services                                                                                                                                                                                            ,C Barker - April 2018 - Salary recharges                                                                                                                                                                                                                                                                    
Strata Service Solutions Ltd                                                              ,P013172   ,2018-05-01,2018-05-04,265114    ,1541,5133,Ict Services                                                                                                                                                                                            ,D Hadley - April 2018 - Salary Recharge                                                                                                                                                                                                                                                                     
Strata Service Solutions Ltd                                                              ,P013172   ,2018-05-01,2018-05-04,265114    ,1923,5133,Ict Services                                                                                                                                                                                            ,H Manley - April 2018 - Salary Recharge                                                                                                                                                                                                                                                                     
Viridor Waste Management Ltd                                                              ,NP01068   ,2018-05-17,2018-05-24,308854    ,1000,5940,Street Cleansing                                                                                                                                                                                        ,Clapps Lane, Seaton                                                                                                                                                                                                                                                                                         
Viridor Waste Management Ltd                                                              ,NP01068   ,2018-05-17,2018-05-24,308854    ,1440,5940,Street Cleansing                                                                                                                                                                                        ,Knowle Depot                                                                                                                                                                                                                                                                                                
Viridor Waste Management Ltd                                                              ,NP01068   ,2018-05-17,2018-05-24,308854    ,3500,5940,Street Cleansing                                                                                                                                                                                        ,Seafield Garden Seaton                                                                                                                                                                                                                                                                                      
Housing Partners Limited                                                                  ,NP01067   ,2018-05-17,2018-05-24,361500    ,5647,5647,Homeless                                                                                                                                                                                                ,Homeswapper subscription                                                                                                                                                                                                                                                                                    
Md Building Services Limited                                                              ,NP01048   ,2018-05-10,2018-05-17,602323    ,5000,5000,Improvements Hra                                                                                                                                                                                        ,Sanctuary Scheme                                                                                                                                                                                                                                                                                            
Devon County Council Pension Fund                                                         ,NP01026   ,2018-05-04,2018-05-10,353051    ,75084,75084,Corporate Activities                                                                                                                                                                                    ,Pension - Past Service Deficit                                                                                                                                                                                                                                                                              
