Number and types of applications by all account customers,,,,,,,,,,,,
,,,,,,,,,,,,
Metrics, ,,,,,,,,,,,
Calendar Month,May-20,,,,,,,,,,,
Account Customer,FR,DFL,TP,DLG,OS(W),OS(NPW),OS(P),OS(NPP),SIMS,OC1,OC2,Total
PROGRESSIVE STAGES LIMITED,0,1,0,1,0,0,0,0,0,0,0,2
PROMISSION LIMITED,0,0,0,0,0,0,0,0,0,0,2,2
PROPERTY DEV APPRAISALS LTD,0,0,0,0,0,0,0,0,0,2,0,2
PROPERTY SEARCH PLUS LIMITED,0,0,0,0,0,0,0,0,1,1,0,2
PROPERTY TAXATION CONSULTING LIMITED,0,0,0,0,0,0,0,0,0,2,0,2
PROXIM PROPERTY MANAGEMENT LTD,0,0,0,0,0,0,0,0,0,1,1,2
PSG BAHAMAS LIMITED,0,0,0,0,0,0,0,0,0,1,1,2
PSP BOLTON (GR) LLP,0,0,1,0,0,0,0,0,0,0,1,2
Q-FREE (BRISTOL) UK LIMITED,0,0,0,0,0,0,0,0,2,0,0,2
QUALIA CARE DEVELOPMENTS LTD,0,0,0,0,0,0,0,0,0,2,0,2
QUICK SEARCH DIRECT,0,0,0,0,0,0,0,0,0,2,0,2
R & A SOLICITORS LIMITED,0,0,0,0,0,0,0,0,0,2,0,2
R E O RUSSELL,0,0,0,1,1,0,0,0,0,0,0,2
R HANCOCK & SON,0,0,0,2,0,0,0,0,0,0,0,2
R LONGSTAFF & CO,0,0,0,0,0,0,0,0,0,2,0,2
RADLEYS (LONDON) LLP,0,0,0,1,0,0,0,0,0,1,0,2
RAKKANI SOLICITORS,0,1,0,1,0,0,0,0,0,0,0,2
RANSTON LIMITED,0,1,0,0,0,0,0,0,0,0,1,2
RASONS (UK) LTD,0,0,0,0,0,0,0,0,0,2,0,2
RAVEN HOUSING TRUST,0,0,0,0,0,0,0,0,0,1,1,2
RAVI SOLICITORS,0,1,0,1,0,0,0,0,0,0,0,2
RAYNER ESSEX,0,0,0,0,0,0,0,0,0,2,0,2
RB OF KINGSTON UPON THAMES,0,0,0,0,0,0,0,0,0,2,0,2
RCI FINANCIAL SERVICES LTD,0,0,0,0,0,0,0,0,0,2,0,2
READY 2 LET (PROPERTIES) LIMITED,0,0,0,0,0,0,0,0,0,2,0,2
REED BUSINESS INFORMATION LTD,0,0,0,0,0,0,0,0,0,2,0,2
REGENT 2000 PROPERTIES LTD,0,0,0,0,0,0,0,0,0,2,0,2
RESONANCE LIMITED,0,0,0,0,0,0,0,0,0,1,1,2
RETIREMENT PLUS PROPERTY PLANS LTD,0,0,0,0,0,0,0,0,0,2,0,2
RHONDDA CYNON TAFF CBC,0,0,0,0,0,0,0,0,0,0,2,2
RICHARD ARTHUR EARLAND T/A WOODS SOLICITORS,0,0,0,0,0,0,0,0,0,2,0,2
RICHARD EDWARDS GROUP LLP,0,0,0,0,0,0,0,0,0,2,0,2
RICHARD KENDALL ESTATE AGENT LTD,0,0,0,0,0,0,0,0,0,2,0,2
RICHARD LONG ASSOCIATES LIMITED,0,0,0,1,0,0,0,0,0,1,0,2
RMB SOLICITORS LIMITED,0,0,1,0,0,0,0,0,0,1,0,2
ROBERT STANFORD ESTATES LTD,0,0,0,0,0,0,0,0,0,2,0,2
ROBINA CAWSTON LTD,0,0,0,1,0,0,0,0,0,1,0,2
ROBINSON MURPHY,0,0,0,0,0,0,0,0,0,2,0,2
ROCHESTER BRIDGE TRUST,0,0,0,0,0,0,0,0,0,2,0,2
ROCHFORD DISTRICT COUNCIL,0,0,0,0,0,0,0,0,0,2,0,2
ROEBUCKS SOLICITORS,0,0,1,1,0,0,0,0,0,0,0,2
ROSE BUILDERS LTD,0,0,0,0,0,0,0,0,0,2,0,2
ROSE SAMUEL ODELE & PARTNERS,0,0,0,2,0,0,0,0,0,0,0,2
ROSEMARY SMITH & CO,0,0,0,0,1,0,0,0,0,0,1,2
ROSIE BRACHER SOLICITORS LLP,0,0,0,0,0,0,0,0,0,2,0,2
ROSS CARTER,0,0,0,1,0,0,0,0,0,0,1,2
ROUNDPOLL LTD,0,0,0,0,0,0,0,0,0,2,0,2
ROYSTON JAMES BRIEN,0,0,0,2,0,0,0,0,0,0,0,2
RUPERT JONES,0,0,0,0,0,0,0,0,0,1,1,2
RUSSELL MARKS LIMITED,0,0,0,0,0,0,0,0,0,1,1,2
RUTH MOORES & CO,0,0,1,1,0,0,0,0,0,0,0,2
RWE GENERATION UK PLC,0,0,0,0,0,0,0,0,0,2,0,2
S L RENTAL LTD,0,0,0,0,0,0,0,0,0,2,0,2
SAGARS ACCOUNTANTS LTD,0,0,0,0,0,0,0,0,0,2,0,2
SALINGER SOLICITORS & NOTARY,0,0,0,1,0,0,0,0,0,1,0,2
SAMARA INVESTMENTS LTD,0,0,0,0,2,0,0,0,0,0,0,2
SANDOM ROBINSON,0,0,0,2,0,0,0,0,0,0,0,2
SANDRA DAVIDSON ESTATE AGENTS LTD,0,0,0,0,0,0,0,0,0,2,0,2
SAPPHIRE PROPERTY MANAGEMENT LTD,0,0,0,0,0,0,0,0,0,1,1,2
SAVILLS (UK) LIMITED,0,0,0,0,0,0,0,0,0,2,0,2
SAVILLS (UK) LTD,0,0,0,0,0,0,0,0,0,2,0,2
SCANLANS CONSULTANT SURVEYORS LLP,0,0,0,0,0,0,0,0,0,2,0,2
SCORNIK GERSTEIN LLP,0,1,0,1,0,0,0,0,0,0,0,2
SCOTT ESTATES MANAGEMENT LIMITED,0,0,0,0,0,0,0,0,0,1,1,2
SCOTT SHEEN AND PARTNERS LTD,0,0,0,0,0,0,0,0,0,2,0,2
SCRUTTON BLAND,0,0,0,0,0,0,0,0,0,2,0,2
SEARCH SMART LIMITED,0,0,0,0,0,0,0,0,0,2,0,2
SEBASTIAN ROCHE LTD,0,0,0,0,0,0,0,0,0,1,1,2
SECOND CHARGE FUNDING LIMITED,0,0,0,0,0,0,0,0,0,0,2,2
SEHDEVA LAW,0,0,0,0,1,0,0,0,0,1,0,2
SHAH LAW CHAMBERS,0,0,0,0,0,0,0,0,0,1,1,2
SHAHZADS SOLICITORS,0,0,0,0,0,0,0,0,0,2,0,2
SHAUN BRADLEY PROJECT SERVICES LTD,0,0,0,0,0,0,0,0,0,2,0,2
SHEEHY-SMITH SOLICITORS,0,0,0,1,0,0,0,0,0,1,0,2
SHEPHERD MANAGEMENT SURVEYORS,0,0,0,0,0,0,0,0,0,2,0,2
SHIPLEYS LLP,0,0,0,0,0,0,0,0,0,2,0,2
SHOKER LEGAL SERVICES LTD,0,0,0,0,0,0,0,0,0,1,1,2
SHOPSETC.COM LTD,0,0,0,0,0,0,0,0,0,2,0,2
SIGMA LAW LIMITED,0,0,0,0,0,0,0,0,0,2,0,2
SILVINE SOLICITORS,0,0,0,0,0,0,0,0,0,2,0,2
SIMMONS GLEEK,0,0,0,0,0,0,0,0,0,1,1,2
SIMON BENNETT SOLICITORS,0,0,0,0,0,0,0,0,1,1,0,2
SIMON RH BRISTER T/A EQUITY ESTS,0,0,0,0,0,0,0,0,0,1,1,2
SINCLAIRS SOLICITORS,0,0,0,2,0,0,0,0,0,0,0,2
SINCLAIRSLAW,0,1,0,1,0,0,0,0,0,0,0,2
SIP CAR PARKS LIMITED,0,0,0,0,0,0,0,0,0,1,1,2
SMART INSOLVENCY SOLUTIONS LIMITED,0,0,0,0,0,0,0,0,0,2,0,2
SMITH JONES SOLICITORS,0,0,0,0,0,0,0,0,0,2,0,2
SMITH ROBINSON HIGLEY,0,0,0,0,0,0,0,0,0,0,2,2
SMYTH BARKHAM,0,0,0,0,0,0,0,0,0,2,0,2
SO UK ASSET MANAGEMENT LTD,0,0,0,0,0,0,0,0,0,1,1,2
SOCIAL HOUSING SOLICITORS,0,0,0,0,0,0,0,0,0,2,0,2
SOLICITORS INN LTD,0,0,0,0,0,0,0,0,0,2,0,2
SOLOMON SHEPHERD SOLICITORS LTD,0,0,0,1,0,0,0,0,0,1,0,2
SORAYA NABI T/A LIA SOLICITORS,0,0,0,1,1,0,0,0,0,0,0,2
SOUSA LAW,0,0,0,1,0,0,0,0,0,1,0,2
SOUTH ESSEX HOMES LIMITED,0,0,0,0,0,0,0,0,0,1,1,2
SOUTHCOTE SCOTT SOLICITORS,0,0,0,1,0,0,0,0,0,1,0,2
SP PROPERTY GROUP LTD,0,0,0,0,0,0,0,0,0,1,1,2
SPECTRUM FAMILY LAW LIMITED,0,0,0,1,0,0,0,0,0,1,0,2
SPENCE & HORNE SOLICITORS,0,0,0,0,2,0,0,0,0,0,0,2
SPENCER FAMILY LAW SOLICITORS LIMI,0,0,0,0,0,0,0,0,0,2,0,2
SPENCER ROWE INSOLVENCY LTD,0,0,0,2,0,0,0,0,0,0,0,2
SPINK PROPERTY LLP,0,0,0,0,0,0,0,0,0,2,0,2
SPIRES LEGAL LIMITED,0,0,0,0,0,0,0,0,0,1,1,2
SPREADEX LTD,0,0,0,0,0,0,0,0,0,2,0,2
ST. MARYLEBONE PROP COMPANY PLC,0,0,0,0,0,0,0,0,0,1,1,2
STARNES DEVELOPMENTS LIMITED,0,0,0,0,0,0,0,0,0,1,1,2
STEINFELD LAW LLP,0,0,0,0,0,0,0,0,0,0,2,2
STEPHEN KANE & COMPANY,0,0,0,0,0,0,0,0,0,0,2,2
STEPHEN MULLARKEY,0,0,0,0,0,0,0,0,1,1,0,2
STERLING RELOCATION LIMITED,0,0,0,0,0,0,0,0,0,2,0,2
STRAFFORD LAW LTD,0,0,0,0,0,0,0,0,0,2,0,2
STRAIGHT LAW T/A STRICTLY LAW,0,0,0,0,0,0,0,0,0,2,0,2
STRAKERS (HOLDINGS) LTD,0,0,0,0,0,0,0,0,0,2,0,2
STRATTON ST MARGARET PARISH COUNCI,0,0,0,0,0,0,0,0,0,2,0,2
STROUD VALLEYS CANAL COMPANY,0,0,0,0,0,0,0,0,0,1,1,2
STRUTT & PARKER LLP,0,0,0,0,0,0,0,0,0,1,1,2
STRUTT & PARKER LLP,0,0,0,0,0,0,0,0,0,2,0,2
STUART NICHOLSON SOLICITOR,0,0,0,1,0,0,0,0,0,1,0,2
SUMMIT LAW LLP,0,0,0,1,0,0,0,0,0,1,0,2
SVEDBURG LAW,0,0,0,0,0,0,0,0,0,1,1,2
SVENSKA HANDELSBANKEN AB (PUBL),0,0,0,0,0,0,0,0,0,2,0,2
SVENSKA HANDELSBANKEN AB (PUBL),0,0,0,0,0,0,0,0,0,2,0,2
SVENSKA HANDELSBANKEN AB (PUBL),0,0,0,0,0,0,0,0,0,2,0,2
SVENSKA HANDELSBANKEN AB (PUBL),0,0,0,0,0,0,0,0,0,1,1,2
SVENSKA HANDELSBANKEN AB (PUBL),0,0,0,0,0,0,0,0,0,2,0,2
SVENSKA HANDELSBANKEN AB (PUBL),0,0,0,0,0,0,0,0,0,2,0,2
SVENSKA HANDELSBANKEN AB (PUBL),0,0,0,0,0,0,0,0,0,2,0,2
SVENSKA HANDELSBANKEN AB (PUBL),0,0,0,0,0,0,0,0,0,2,0,2
SVENSKA HANDELSBANKEN AB (PUBL),0,0,0,0,0,0,0,0,0,2,0,2
SVENSKA HANDELSBANKEN AB (PUBL),0,0,0,0,0,0,0,0,0,2,0,2
SWORDER BELCHER HOLT LIMITED,0,0,0,0,0,0,0,0,0,0,2,2
SYMONDS SOLICITORS LIMITED,0,0,0,0,0,0,0,0,0,1,1,2
T.R. TANER & CO,0,0,0,2,0,0,0,0,0,0,0,2
TALBOT PROPERTY PARTNERS,0,0,0,0,0,0,0,0,0,1,1,2
TEESSIDE UNIVERSITY,0,0,0,0,0,0,0,0,0,2,0,2
TELECOM PLUS PLC,0,0,0,0,0,0,0,0,0,2,0,2
TENDRING DISTRICT COUNCIL,0,0,0,0,0,0,0,0,0,2,0,2
TERRY SURIN,0,0,0,0,0,0,0,0,0,2,0,2
THAKRAR & CO,0,0,0,0,0,0,0,0,0,1,1,2
THE ABBEYFIELD SOCIETY,0,0,0,0,0,0,0,0,0,2,0,2
THE BEST CONNECTION GROUP LTD,0,0,0,0,0,0,0,0,0,1,1,2
THE CHARITY BANK LIMITED,0,0,0,0,0,0,0,0,0,2,0,2
THE CHESTERFIELD CANAL TRUST LIMIT,0,0,0,0,0,0,0,0,0,1,1,2
THE DORSET LETTINGS GROUP LIMITED,0,0,0,0,0,0,0,0,0,2,0,2
THE DORSET LETTINGS GROUP LIMITED,0,0,0,0,0,0,0,0,0,2,0,2
THE EXTRACARE CHARITABLE TRUST,0,0,0,0,0,0,0,0,0,2,0,2
THE FREEHOLD COLLECTIVE LIMITED,0,0,0,0,0,0,0,0,0,1,1,2
THE GIRL'S DAY SCHOOL TRUST,0,0,0,0,0,0,0,0,0,2,0,2
THE HEATHGATE GROUP LTD,0,0,0,0,0,0,0,0,0,2,0,2
THE HOME SAFE SCHEME LTD,0,0,0,0,0,0,0,0,0,2,0,2
THE INTERNATIONAL FAMILY LAW GROUP,0,0,0,0,0,0,0,0,0,2,0,2
THE KEITH JONES PARTNERSHIP,0,0,0,1,0,0,0,0,0,1,0,2
THE LB OF BARKING & DAGENHAM,0,0,0,0,0,0,0,0,0,1,1,2
THE LYNTON&BARNSTAPLE RAILWAY TRUS,0,0,0,0,0,0,0,0,0,1,1,2
THE MONEY HUB,0,0,0,0,0,0,0,0,0,2,0,2
THE MORTGAGE TRADING COMPANY LTD,0,0,0,0,0,0,0,0,0,2,0,2
THE RIGHT TO MANAGE ORG. LTD,0,0,0,0,0,0,0,0,0,0,2,2
THE SW12 GROUP TA SW12 LTD,0,0,0,0,0,0,0,0,0,2,0,2
THE TITLE CONSULTANCY LTD,0,0,0,0,0,0,0,0,0,2,0,2
THOMAS CHAYTOR SOLICITORS LIMITED,0,0,0,1,0,0,0,0,0,1,0,2
THOMAS SIMPSON SOLICITORS LTD,0,0,0,2,0,0,0,0,0,0,0,2
THOMPSON WILSON LTD,0,0,0,0,0,0,0,0,0,2,0,2
THOMPSONS SOLICITORS,0,0,0,0,0,0,0,0,0,2,0,2
THOMSON FINANCIAL SOLUTIONS LTD,0,0,0,2,0,0,0,0,0,0,0,2
TLC GROUP LIMITED,0,0,0,0,0,0,0,0,0,1,1,2
TN (UK) CONSULTANCY LIMITED,0,0,0,1,0,0,0,0,0,1,0,2
TNT UK LTD,0,0,0,0,1,0,1,0,0,0,0,2
TONY HORNBY PROPERTY MGMT SERVICES,0,0,0,0,0,0,0,0,0,2,0,2
TOWIS SOLICITORS,0,0,0,1,0,0,0,0,0,1,0,2
TRENTSIDE LEGAL,0,0,2,0,0,0,0,0,0,0,0,2
TRUST WILL PLAN LIMITED,0,0,0,0,0,0,0,0,0,2,0,2
TSB BANK PLC RISK UNDERWRITING,0,0,0,0,0,0,0,0,0,2,0,2
TT LAW LTD,0,0,0,0,0,0,0,0,0,2,0,2
TUFFIN FERRABY TAYLOR LLP,0,0,0,0,0,0,0,0,0,2,0,2
TUSC LTD,0,0,0,0,0,0,0,0,0,1,1,2
TUSON & PARTNERS LTD,0,0,0,0,0,0,0,0,0,2,0,2
UK SEARCH LIMITED,0,0,0,0,0,0,0,0,0,2,0,2
UNICOM PROPERTY CO.,0,0,0,0,0,0,0,0,0,2,0,2
V J MANAGEMENT LIMITED,0,0,0,0,0,0,0,0,0,0,2,2
V P LEGAL,0,0,0,0,0,0,0,0,0,2,0,2
VEOLIA ENVIRONMENTAL SERVICES UK PLC,0,0,0,0,0,0,0,0,0,1,1,2
VERA PRODUCTIONS LTD,0,0,0,0,0,0,0,0,0,2,0,2
VERANDAH LIMITED,0,0,0,0,0,0,0,0,0,2,0,2
VERITAS SOLICITORS LLP,0,0,0,0,0,0,0,0,0,2,0,2
VIENESS LIMITED,0,0,0,0,0,0,0,0,0,2,0,2
VINCENT FRENCH & BROWNE,0,0,0,0,0,0,0,0,0,1,1,2
VINE TECHNICAL SOLUTIONS,0,0,0,0,0,0,0,0,0,2,0,2
VISU VERUM DEVELOPMENTS LTD,0,0,0,0,0,0,0,0,0,2,0,2
VIZORS ESTATE AGENTS,0,0,0,0,0,0,0,0,0,2,0,2
WARNAPALA & CO LTD,0,0,0,0,0,0,0,0,0,2,0,2
WARREN MURTON SOLICITORS,0,0,0,1,0,0,0,0,0,1,0,2
WATER MANAGEMENT ALLIANCE,0,0,0,2,0,0,0,0,0,0,0,2
WATSON LEGAL LIMITED,0,0,0,0,0,0,0,0,0,2,0,2
WEIR & CO,0,0,0,0,0,0,0,0,0,2,0,2
WEMBLEY SOLICITORS,0,0,0,2,0,0,0,0,0,0,0,2
WEST HAM SOLICITORS LTD,0,0,0,0,0,0,0,0,0,2,0,2
WEST LANCASHIRE BOROUGH COUNCIL,0,0,0,0,0,0,0,0,0,2,0,2
WEST LONDON SOLICITORS LIMITED,0,0,0,0,0,0,0,0,0,2,0,2
WESTCOUNTRY MINES & PROP SURVEYS,0,0,0,0,0,0,0,0,0,2,0,2
WEY ESTATES LIMITED,0,0,0,0,0,0,0,0,0,1,1,2
WHITEFIELD SOLICITORS LTD,0,0,0,0,0,0,0,0,0,2,0,2
WIGAN MINING & RESTORATION CO LTD,0,0,0,0,0,0,0,0,0,2,0,2
WILKINSON AND FOX LIMITED,0,0,0,0,0,0,0,0,0,2,0,2
WINCHESTER CITY COUNCIL,0,0,0,0,0,0,0,0,0,2,0,2
WINCHESTER CITY COUNCIL,0,0,0,0,0,0,0,0,0,2,0,2
WINN SOLICITORS LIMITED,0,0,0,0,0,0,0,0,0,1,1,2
WMC LEGAL LLP,0,0,0,0,0,0,0,0,0,2,0,2
WOOD BOILERS LLP,0,0,0,0,0,0,0,0,0,2,0,2
WOODFORD & COMPANY,0,0,0,0,0,0,0,0,0,2,0,2
WOODS HARDWICK PLANNING LTD,0,0,0,0,0,0,0,0,0,2,0,2
WOODSIDE ESTATES LIMITED,0,0,0,0,0,0,0,0,0,2,0,2
WORKSPACE MANAGEMENT LIMITED,0,0,0,0,0,0,0,0,0,0,2,2
Z LEGAL SOLICITORS,0,0,0,0,0,0,0,0,0,2,0,2
ZELIN & ZELIN SOLICITORS,0,0,0,0,0,0,0,0,0,2,0,2
ZESTEC ASSET MANAGEMENT LIMITED,0,2,0,0,0,0,0,0,0,0,0,2
ZUVE LIMITED,0,0,0,0,0,0,0,0,0,2,0,2
131 ST JOHNS HILL LIMITED,0,0,0,0,0,0,0,0,0,0,1,1
A S PROPERTY INVESTMENTS LTD,0,0,0,0,0,0,0,0,0,1,0,1
ABACUS FUNDING LIMITED,0,0,0,0,0,0,0,0,0,1,0,1
ABBEY COMMERCIAL INVESTMENTS LTD,0,0,0,0,0,0,0,0,0,1,0,1
ABLE SOLICITORS,0,0,0,0,0,0,0,0,0,1,0,1
ACCORD ESTATES LIMITED,0,0,0,0,0,0,0,0,0,1,0,1
ACORN RURAL PROP (CONSULTANTS) LLP,0,0,0,0,0,0,0,0,0,0,1,1
ACTION PROPERTY MANAGEMENT LIMITED,0,0,0,0,0,0,0,0,0,1,0,1
AD HOC PROPERTY MANAGEMENT LTD,0,0,0,0,0,0,0,0,0,1,0,1
ADAM BERNARD SOLICITORS LTD,0,0,0,0,0,0,0,0,0,1,0,1
ADDISON LEGAL,0,0,0,0,0,0,0,0,0,1,0,1
ADDO PROPERTY SOLUTIONS,0,0,0,0,0,0,0,0,0,1,0,1
ADJ PROPERTY MANAGEMENT LTD,0,0,0,0,0,0,0,0,0,1,0,1
ADRIAN J KNIGHT LIMITED,0,0,0,1,0,0,0,0,0,0,0,1
ADSAN CARR LTD,0,1,0,0,0,0,0,0,0,0,0,1
ADVANCE HOUSING AND SUPPORT LTD,0,0,0,0,0,0,0,0,0,1,0,1
ADVANTAGE MATTERS LTD,0,0,0,0,0,0,0,0,0,1,0,1
AF HILL-LAW LIMITED,0,0,0,0,0,0,0,0,0,1,0,1
AG SOLICITORS LTD,0,0,0,0,1,0,0,0,0,0,0,1
AIR LIQUIDE UK LTD,0,0,0,0,0,0,0,0,0,1,0,1
AITCH ESTATES LIMITED,0,0,0,0,0,0,0,0,0,0,1,1
ALEXANDER LAWSON SURVEYORS LTD,0,0,0,0,0,0,0,0,0,1,0,1
ALFA SOLICITORS,0,0,0,1,0,0,0,0,0,0,0,1
ALISON TRENT & COMPANY,0,0,0,0,0,0,0,0,0,1,0,1
ALL SAINTS PARISH COUNCIL,0,0,0,0,0,0,0,0,0,1,0,1
ALLAN RUTHERFORD,0,1,0,0,0,0,0,0,0,0,0,1
ALLEN & SMITH,0,0,0,0,0,0,0,0,0,1,0,1
ALLIED PROP. INVESTNTS (LONDON)LTD,0,0,0,0,0,0,0,0,0,1,0,1
ALPHA HOUSING SERVICES LTD,0,0,0,0,0,0,0,0,0,1,0,1
ALPINE SOLICITORS,0,0,0,0,0,0,0,0,0,1,0,1
ALPUCLIMB LIMITED,0,0,0,0,0,0,0,0,0,1,0,1
AM LEWIS TA BUTE SURVEYORS,0,0,0,0,0,0,0,0,0,1,0,1
AMIRTHAN AND SURESH SOLICITORS,0,0,0,0,0,0,0,0,0,1,0,1
AMMEJ LIMITED,0,0,0,0,0,0,0,0,0,0,1,1
AMP ENERGY SERVICES LIMITED,0,0,0,0,0,0,0,0,0,0,1,1
ANDREW CRAIG LIMITED,0,0,0,0,0,0,0,0,0,1,0,1
ANDREW GAGIE,0,0,0,0,0,0,0,0,0,1,0,1
ANGELA JANE WILL WRITING & EST,0,0,0,0,0,0,0,0,0,1,0,1
ANNE CUTHBERT SOLICITORS,0,0,0,1,0,0,0,0,0,0,0,1
ANNE WRAY IFA,0,0,0,0,0,0,0,0,0,1,0,1
ANTHONY F COX,0,0,1,0,0,0,0,0,0,0,0,1
ANTHONY KING & COMPANY SOLICITORS,0,0,0,0,1,0,0,0,0,0,0,1
ANTHONY LOUCA SOLICITORS,0,0,0,0,0,0,0,0,0,1,0,1
ANTHONY PHILIP JAMES & CO LIMITED,0,0,0,0,0,0,0,0,0,0,1,1
ANTHONY SOLICITORS,0,0,0,1,0,0,0,0,0,0,0,1
ANTHOS LONDON LIMITED,0,0,0,0,0,0,0,0,0,1,0,1
APPLEROSE SOLICITORS,0,0,0,0,0,0,0,0,0,1,0,1
APT PROPERTY MANAGEMENT LIMITED,0,0,0,0,0,0,0,0,0,1,0,1
ARAMM LEGAL LTD,0,0,0,0,0,0,0,0,0,1,0,1
ARCH & CO,0,0,1,0,0,0,0,0,0,0,0,1
ARCHBOLD SOLICITORS LIMITED,0,0,0,0,0,0,0,0,0,1,0,1
ARCHWAYS MANCHESTER LTD,0,0,0,0,0,0,1,0,0,0,0,1
ARGO LIFE & LEGACY LTD,0,0,0,1,0,0,0,0,0,0,0,1
ARISTOCRAT PROPERTY INVEST LTD,0,0,0,0,0,0,0,0,0,1,0,1
ARISTONE LIMITED,0,0,0,0,1,0,0,0,0,0,0,1
ARLINGTON ENERGY LIMITED,0,0,0,0,0,0,0,0,0,1,0,1
ASHTON PLANNING AND DEVELOPMENT LT,0,0,0,0,0,0,0,0,0,1,0,1
ASHTON ROSS LAW LTD,0,0,0,0,0,0,0,0,0,0,1,1
ASPECT LAW LIMITED,0,0,0,1,0,0,0,0,0,0,0,1
ASPINALL VERDI LIMITED,0,0,0,0,0,0,0,0,0,1,0,1
ASTON KNIGHT SOLICITORS LTD,0,0,0,0,0,0,0,0,0,1,0,1
ASTON ROSE,0,0,0,0,0,0,0,0,0,1,0,1
AT LEGAL SOLICITORS,0,0,0,0,0,0,0,0,0,1,0,1
ATCHAMS LIMITED,0,0,0,0,0,0,0,0,0,1,0,1
AVAIL AI,0,0,0,0,0,0,0,0,0,1,0,1
AVON AND SOMERSET CONSTABULARY,0,0,0,0,0,0,0,0,0,1,0,1
AZAM KHAN & CO SOLICITORS,0,0,0,0,0,0,0,0,0,1,0,1
AZIMUTH LAND SURVEYS,0,0,0,0,0,0,0,0,0,1,0,1
BAILORAN LIMITED,0,0,0,0,0,0,0,0,0,1,0,1
BANCO BILBAO VIZCAY ARGENTARIA SA,0,0,0,1,0,0,0,0,0,0,0,1
BANK LEUMI (UK) PLC,0,0,0,0,0,0,0,0,0,1,0,1
BANK OF LONDON & MIDDLE EAST PLC,0,0,0,0,0,0,0,0,0,1,0,1
BANK OF SCOTLAND PLC,0,0,0,1,0,0,0,0,0,0,0,1
BANKS LONG & CO LIMITED,0,0,0,0,0,0,0,0,0,1,0,1
BARBARA THUBRON SOLICITOR,0,0,0,1,0,0,0,0,0,0,0,1
BARCLAYS BANK UK PLC,0,0,0,0,0,0,0,0,0,1,0,1
BARLOW & SONS LIMITED,0,0,0,0,0,0,0,0,0,1,0,1
BARNES ROFFE LEGAL LIMITED,0,0,0,0,0,0,0,0,0,1,0,1
BART WILLIAMS & CO SOLICITORS,0,0,0,0,1,0,0,0,0,0,0,1
BASTOWS DIVORCE SOLICITORS LTD,0,0,0,0,0,0,0,0,0,1,0,1
BATH & BATH PROPERTIES LTD,0,0,0,0,0,0,0,0,0,1,0,1
BAZEER & CO,0,0,0,0,0,0,0,0,0,1,0,1
BBW LAW LLP,0,0,1,0,0,0,0,0,0,0,0,1
BEACHMASTER INVESTMENTS LIMITED,0,0,0,0,0,0,0,0,0,1,0,1
BECX CARTER,0,0,0,0,0,0,0,0,0,1,0,1
BEDELL CRISTIN,0,0,0,0,1,0,0,0,0,0,0,1
BELCROFT LIMITED,0,0,0,0,0,0,0,0,0,1,0,1
BELL CORNWELL LLP,0,0,0,0,0,0,0,0,0,1,0,1
BELLWAY HOMES LIMITED,0,0,0,0,0,0,0,0,0,1,0,1
BELMONT GREEN FINANCE LTD,0,0,0,0,0,0,0,0,0,1,0,1
BELPORT LIMITED,0,0,0,0,0,0,0,0,0,1,0,1
BENNETT JONES PARTNERSHIP,0,0,0,0,0,0,0,0,0,1,0,1
BENNETT PLC,0,0,0,0,0,0,0,0,0,1,0,1
BERKELEY HOMES NE LONDON LIMITED,0,0,0,0,0,0,0,0,0,1,0,1
BEWLEY HOMES PLC,0,0,0,0,0,0,0,0,0,0,1,1
BHD ARCHITECTS LLP,0,0,0,0,0,0,0,0,0,1,0,1
BHOGAL & CO SOLICITORS,0,0,0,0,0,0,0,0,0,1,0,1
BIBBY LEASING LIMITED,0,0,0,0,0,0,0,0,0,1,0,1
BILL MEESON,0,0,0,0,0,0,0,0,0,1,0,1
BILL SNELLER,0,0,0,0,0,0,0,0,0,1,0,1
BIRCHWOOD SOLICITORS,0,0,0,1,0,0,0,0,0,0,0,1
BIRMINGHAM MIDSHIRES,0,0,0,0,0,0,0,0,0,0,1,1
BIRT & CO,0,0,0,0,0,0,0,0,0,1,0,1
BLACK BOOK FINANCE LTD,0,0,0,0,0,0,0,0,0,1,0,1
BLACK COUNTRY HOUSING GROUP,0,0,0,0,0,0,0,0,0,1,0,1
BLACK STANNILAND,0,0,0,0,0,0,0,0,0,0,1,1
BLACKSTONE FAMILY LAW SERVICE,0,0,0,0,0,0,0,0,0,1,0,1
BLUE TRINITY LTD,0,0,0,0,0,0,0,0,0,0,1,1
BLUESTONE CREDIT MANAGEMENT,0,0,0,1,0,0,0,0,0,0,0,1
BOND RESIDENTIAL LIMITED,0,0,0,0,0,0,0,0,0,0,1,1
BOROPEX HOLDINGS LIMITED,0,0,0,0,0,0,0,0,0,1,0,1
BOUCHARD & ASSOCIATES,0,0,0,0,0,0,0,0,0,1,0,1
BOUDICA DEVELOPMENTS LIMITED,0,0,0,0,0,0,0,0,0,1,0,1
BOURNE JAFFA & CO,0,0,0,0,0,0,0,0,0,1,0,1
BOWERS SOLICITORS,0,0,0,1,0,0,0,0,0,0,0,1
BPO INSOLVENCY LIMITED,0,0,0,1,0,0,0,0,0,0,0,1
BRADFORD & BINGLEY PLC,0,0,0,1,0,0,0,0,0,0,0,1
BRAESIDE DEVELOPMENT LTD,0,0,0,0,0,0,0,0,0,1,0,1
