Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON UK RETAIL AMAZO,Furniture and Equipment,Environmental Services Technical Equipment ,03.03.2017,16.04.2017,GPC03170000082,9.98
Stockport MBC,Services to People,Childrens & Educational Services,WWW.AMPULLA.CO.UK,Furniture and Equipment,Environmental Services Technical Equipment ,03.03.2017,16.04.2017,GPC03170000083,66.22
Stockport MBC,Services to People,Childrens & Educational Services,B & M RETAIL,Furniture and Equipment,Environmental Services Technical Equipment ,06.03.2017,16.04.2017,GPC03170000084,6.98
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,06.03.2017,16.04.2017,GPC03170000085,87.41
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISON PLC,Catering Supplies,Catering Food & Beverages ,06.03.2017,16.04.2017,GPC03170000086,2.00
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISON PLC,Catering Supplies,Catering Food & Beverages ,06.03.2017,16.04.2017,GPC03170000087,47.46
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISON PLC,Catering Supplies,Catering Food & Beverages ,07.03.2017,16.04.2017,GPC03170000088,2.00
Stockport MBC,Services to People,Childrens & Educational Services,GMOA,Furniture and Equipment,Environmental Services Technical Equipment ,10.03.2017,16.04.2017,GPC03170000089,4.00
Stockport MBC,Services to People,Childrens & Educational Services,SAINSBURYS 2051,Catering Supplies,Catering Food & Beverages ,13.03.2017,16.04.2017,GPC03170000090,45.95
Stockport MBC,Services to People,Childrens & Educational Services,TVLICENSING.CO.UK,Fees and Charges,Facilities & Management Services  ,14.03.2017,16.04.2017,GPC03170000091,145.50
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISON PLC,Catering Supplies,Catering Food & Beverages ,17.03.2017,16.04.2017,GPC03170000092,7.05
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISON PLC,Catering Supplies,Catering Food & Beverages ,20.03.2017,16.04.2017,GPC03170000093,62.16
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISON PLC,Catering Supplies,Catering Food & Beverages ,21.03.2017,16.04.2017,GPC03170000094,19.24
Stockport MBC,Services to People,Childrens & Educational Services,Cineworld MAN AT,Fees and Charges,Education  ,22.03.2017,16.04.2017,GPC03170000095,75.00
Stockport MBC,Services to People,Childrens & Educational Services,MOUNTAIN TRAINING,Staff Training,Human Resources  ,23.03.2017,16.04.2017,GPC03170000096,44.00
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISON PLC,Catering Supplies,Catering Food & Beverages ,23.03.2017,16.04.2017,GPC03170000097,6.62
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISON PLC,Catering Supplies,Catering Food & Beverages ,27.03.2017,16.04.2017,GPC03170000098,73.75
Stockport MBC,Corporate and Support Services,Central Support Costs,PAYPAL  RTPI,Staff Training,Human Resources  ,07.03.2017,16.04.2017,GPC03170000099,112.00
Stockport MBC,Corporate and Support Services,Central Support Costs,WWW.BARPROFESSIONALTRA,Legal Fees,Legal Services  ,07.03.2017,16.04.2017,GPC03170000100,246.00
Stockport MBC,Corporate and Support Services,Central Support Costs,Amazon Prime,Library Equipment,Education Library Books ,12.03.2017,16.04.2017,GPC03170000101,7.99
Stockport MBC,Corporate and Support Services,Central Services to the public,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,13.03.2017,16.04.2017,GPC03170000102,353.94
Stockport MBC,Corporate and Support Services,Central Support Costs,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,13.03.2017,16.04.2017,GPC03170000103,79.00
Stockport MBC,Corporate and Support Services,Central Support Costs,AMBA HOTEL MARBLE,Expenses and Allowances,Human Resources Travel & Subsistence ,14.03.2017,16.04.2017,GPC03170000104,457.00
Stockport MBC,Corporate and Support Services,Central Support Costs,PAYPAL  SOCIALAUDIT,Staff Training,Human Resources  ,14.03.2017,16.04.2017,GPC03170000105,45.00
Stockport MBC,Corporate and Support Services,Central Support Costs,HMRC STAMP DUTY LT,Legal Fees,Legal Services  ,14.03.2017,16.04.2017,GPC03170000106,204.27
Stockport MBC,Corporate and Support Services,Central Support Costs,PREMIER INN 44536845,Expenses and Allowances,Human Resources Travel & Subsistence ,24.03.2017,16.04.2017,GPC03170000107,113.50
Stockport MBC,Corporate and Support Services,Central Services to the public,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,24.03.2017,16.04.2017,GPC03170000108,348.28
Stockport MBC,Corporate and Support Services,Central Support Costs,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,24.03.2017,16.04.2017,GPC03170000109,55.49
Stockport MBC,Corporate and Support Services,Central Support Costs,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,24.03.2017,16.04.2017,GPC03170000110,76.25
Stockport MBC,Corporate and Support Services,Central Support Costs,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,27.03.2017,16.04.2017,GPC03170000111,146.37
Stockport MBC,Corporate and Support Services,Central Support Costs,WWW.BARPROFESSIONALTRA,Legal Fees,Legal Services  ,03.03.2017,16.04.2017,GPC03170000112,246.00
Stockport MBC,Corporate and Support Services,Central Support Costs,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,06.03.2017,16.04.2017,GPC03170000113,509.64
Stockport MBC,Corporate and Support Services,Central Support Costs,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,08.03.2017,16.04.2017,GPC03170000114,155.50
Stockport MBC,Corporate and Support Services,Central Services to the public,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,08.03.2017,16.04.2017,GPC03170000115,282.29
