Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Corporate and Support Services,Cultural & Related Services,CITY LOCK AND SAFE,Furniture and Equipment,Environmental Services Technical Equipment ,19.08.2019,16.09.2019,GPC08190000018,74.00
Stockport MBC,Corporate and Support Services,Cultural & Related Services,CITY LOCK AND SAFE,Furniture and Equipment,Environmental Services Technical Equipment ,19.08.2019,16.09.2019,GPC08190000019,100.00
Stockport MBC,Services to People,Childrens & Educational Services,ADOBE  CREATIVE CLOUD,Office Expenses,Facilities & Management Services  ,01.09.2019,16.09.2019,GPC08190000020,70.80
Stockport MBC,Services to People,Childrens & Educational Services,GOOGLE  ADS8179771860,Office Expenses,Facilities & Management Services  ,28.08.2019,16.09.2019,GPC08190000021,500.00
Stockport MBC,Services to People,Childrens & Educational Services,EB  PRESERVATION VERSU,Staff Training,Human Resources  ,21.08.2019,16.09.2019,GPC08190000022,90.00
Stockport MBC,Services to People,Childrens & Educational Services,GOOGLE  ADS8179771860,Office Expenses,Facilities & Management Services  ,17.08.2019,16.09.2019,GPC08190000023,500.00
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,14.08.2019,16.09.2019,GPC08190000024,269.20
Stockport MBC,Services to People,Childrens & Educational Services,GOOGLE  ADS8179771860,Office Expenses,Facilities & Management Services  ,07.08.2019,16.09.2019,GPC08190000025,500.00
Stockport MBC,Services to People,Childrens & Educational Services,NCP LIMITED,Travelling Expenses,Human Resources Travel & Subsistence ,01.08.2019,16.09.2019,GPC08190000026,14.00
Stockport MBC,Services to Place,Central Support Costs,STOCKPORT STN SST,Travelling Expenses,Human Resources Travel & Subsistence ,14.08.2019,16.09.2019,GPC08190000027,6.30
Stockport MBC,Services to Place,Central Support Costs,STOCKPORT STN SST,Travelling Expenses,Human Resources Travel & Subsistence ,13.08.2019,16.09.2019,GPC08190000028,6.30
Stockport MBC,Services to Place,Central Support Costs,SAINSBURYS SUPERMARKET,Catering Supplies,Catering Food & Beverages ,05.08.2019,16.09.2019,GPC08190000029,7.15
Stockport MBC,Services to Place,Central Support Costs,SAINSBURYS SUPERMARKET,Catering Supplies,Catering Food & Beverages ,02.08.2019,16.09.2019,GPC08190000030,20.75
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON PRIME MH4L089W4,Furniture and Equipment,Furniture & Soft Furnishings  ,13.08.2019,16.09.2019,GPC08190000031,7.99
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,PAYPAL  THENESM,Furniture and Equipment,Environmental Services Technical Equipment ,15.08.2019,16.09.2019,GPC08190000032,27.99
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,AMZNMKTPLACE,Furniture and Equipment,Environmental Services Technical Equipment ,14.08.2019,16.09.2019,GPC08190000033,16.99
