Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Services to People,Childrens & Educational Services,MISCELLANEOUS AND SPECIALTY RETAIL STORES,Furniture and Equipment,Environmental Services Technical Equipment ,05.04.2019,16.05.2019,GPC04190000198,10.98
Stockport MBC,Corporate and Support Services,Planning Services,LIMOUSINES AND TAXICABS,Publicity and Promotion,Arts & Leisure Services  ,26.04.2019,16.05.2019,GPC04190000199,12.50
Stockport MBC,Corporate and Support Services,Planning Services,LIMOUSINES AND TAXICABS,Publicity and Promotion,Arts & Leisure Services  ,26.04.2019,16.05.2019,GPC04190000200,8.50
Stockport MBC,Corporate and Support Services,Planning Services,BOOK STORES,Furniture and Equipment,Environmental Services Technical Equipment ,23.04.2019,16.05.2019,GPC04190000201,45.98
Stockport MBC,Corporate and Support Services,Planning Services,MISCELLANEOUS AND SPECIALTY RETAIL STORES,Furniture and Equipment,Environmental Services Technical Equipment ,22.04.2019,16.05.2019,GPC04190000202,14.17
Stockport MBC,Corporate and Support Services,Planning Services,BOOK STORES,Furniture and Equipment,Environmental Services Technical Equipment ,20.04.2019,16.05.2019,GPC04190000203,87.80
Stockport MBC,Corporate and Support Services,Central Support Costs,DIRECT MARKETING-CONTINUITY/SUBSCRIPTION MERCHANTS,Information and Communications Technology,Information Communication Technology  ,30.04.2019,16.05.2019,GPC04190000204,5.02
Stockport MBC,Corporate and Support Services,Central Support Costs,"COMPUTERS, COMPUTER PERIPHERAL EQUIPMENT, SOFTWARE",Information and Communications Technology,Information Communication Technology  ,28.04.2019,16.05.2019,GPC04190000205,163.89
Stockport MBC,Corporate and Support Services,Central Support Costs,"DURABLE GOODS, NOT ELSEWHERE CLASSIFIED",Furniture and Equipment,Environmental Services Technical Equipment ,25.04.2019,16.05.2019,GPC04190000206,7.79
Stockport MBC,Corporate and Support Services,Central Support Costs,COMPUTER NETWORK/INFORMATION SERVICES,Information and Communications Technology,Information Communication Technology  ,24.04.2019,16.05.2019,GPC04190000207,12.47
