Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Services to People,Childrens & Educational Services,RESORT WORLD BIRMINGHA,Expenses and Allowances,Human Resources Training & Conferences ,02.12.2019,16.01.2020,GPC12190000109,260.00
Stockport MBC,Services to People,Childrens & Educational Services,RESORT WORLD BIRMINGHA,Expenses and Allowances,Human Resources Training & Conferences ,02.12.2019,16.01.2020,GPC12190000110,260.00
Stockport MBC,Services to People,Adult Social Care,BUTTERFLY GUEST HOUSE,Fees and Charges,UNCLASSIFIED  ,15.12.2019,16.01.2020,GPC12190000111,84.00
Stockport MBC,Services to People,Adult Social Care,BUTTERFLY GUEST HOUSE,Fees and Charges,UNCLASSIFIED  ,04.12.2019,16.01.2020,GPC12190000112,588.00
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,17.12.2019,16.01.2020,GPC12190000113,31.24
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,16.12.2019,16.01.2020,GPC12190000114,68.51
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,05.12.2019,16.01.2020,GPC12190000115,9.70
Stockport MBC,Services to People,Childrens & Educational Services,POUNDSTRETCHER 793,Furniture and Equipment,Furniture & Soft Furnishings  ,05.12.2019,16.01.2020,GPC12190000116,5.65
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,04.12.2019,16.01.2020,GPC12190000117,35.47
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,03.12.2019,16.01.2020,GPC12190000118,4.00
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,02.12.2019,16.01.2020,GPC12190000119,29.45
Stockport MBC,Services to People,Childrens & Educational Services,THETRAINLINE.COM,Care Payments,Social Community Care Supplies & Services  ,23.12.2019,16.01.2020,GPC12190000120,71.30
Stockport MBC,Services to People,Childrens & Educational Services,THETRAINLINE.COM,Care Payments,Social Community Care Supplies & Services  ,23.12.2019,16.01.2020,GPC12190000121,51.30
Stockport MBC,Services to People,Childrens & Educational Services,AIRBNB   HME5XP84MC,Care Payments,Social Community Care Supplies & Services  ,19.12.2019,16.01.2020,GPC12190000122,"1,818.82"
Stockport MBC,Services to People,Childrens & Educational Services,TRAVELODGE GB0000,Care Payments,Social Community Care Supplies & Services  ,17.12.2019,16.01.2020,GPC12190000123,69.74
Stockport MBC,Services to People,Childrens & Educational Services,TRAVELODGE GB0000,Care Payments,Social Community Care Supplies & Services  ,17.12.2019,16.01.2020,GPC12190000124,74.99
Stockport MBC,Services to People,Childrens & Educational Services,THETRAINLINE.COM,Care Payments,Social Community Care Supplies & Services  ,17.12.2019,16.01.2020,GPC12190000125,74.55
Stockport MBC,Services to People,Childrens & Educational Services,THETRAINLINE.COM,Care Payments,Social Community Care Supplies & Services  ,17.12.2019,16.01.2020,GPC12190000126,116.45
Stockport MBC,Services to People,Childrens & Educational Services,THETRAINLINE.COM,Care Payments,Social Community Care Supplies & Services  ,12.12.2019,16.01.2020,GPC12190000127,51.90
Stockport MBC,Services to People,Childrens & Educational Services,HEATON CHAPEL,Expenses and Allowances,Catering  ,12.12.2019,16.01.2020,GPC12190000128,193.50
Stockport MBC,Services to People,Childrens & Educational Services,THETRAINLINE.COM,Care Payments,Social Community Care Supplies & Services  ,09.12.2019,16.01.2020,GPC12190000129,44.90
