Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Services to People,Childrens & Educational Services,PAYPAL  BIGTOESLITT,Staff Training,Human Resources  ,01.03.2017,16.03.2017,GPC02170000148,198.00
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,07.02.2017,16.03.2017,GPC02170000149,199.41
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISON PLC,Office Expenses,Mail Services   ,28.02.2017,16.03.2017,GPC02170000150,36.00
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISON PLC,Office Expenses,Mail Services   ,28.02.2017,16.03.2017,GPC02170000151,205.68
Stockport MBC,Services to People,Childrens & Educational Services,ASDA SUPERSTORE,Furniture and Equipment,Furniture & Soft Furnishings  ,03.02.2017,16.03.2017,GPC02170000152,27.00
Stockport MBC,Services to People,Childrens & Educational Services,MOTHERCARE UK 052,Furniture and Equipment,Furniture & Soft Furnishings  ,03.02.2017,16.03.2017,GPC02170000153,94.88
Stockport MBC,Services to People,Childrens & Educational Services,WWW.ESSENTIALSFOREDUCA,Furniture and Equipment,Furniture & Soft Furnishings  ,06.02.2017,16.03.2017,GPC02170000154,184.09
Stockport MBC,Services to People,Childrens & Educational Services,WWW.PIRONGS.CO.UK,Furniture and Equipment,Furniture & Soft Furnishings  ,06.02.2017,16.03.2017,GPC02170000155,94.20
Stockport MBC,Services to People,Childrens & Educational Services,Audible.co.uk,Library Equipment,Education Library Books ,09.02.2017,16.03.2017,GPC02170000156,6.12
Stockport MBC,Services to People,Childrens & Educational Services,JFK BINDING SUP LD,Furniture and Equipment,Furniture & Soft Furnishings  ,09.02.2017,16.03.2017,GPC02170000157,26.27
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON UK RETAIL AMAZO,Furniture and Equipment,Furniture & Soft Furnishings  ,18.02.2017,16.03.2017,GPC02170000158,22.76
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON UK RETAIL AMAZO,Library Equipment,Education Library Books ,16.02.2017,16.03.2017,GPC02170000159,19.96
Stockport MBC,Services to People,Childrens & Educational Services,MILLWOOD EDUCATION LTD,Furniture and Equipment,Furniture & Soft Furnishings  ,17.02.2017,16.03.2017,GPC02170000160,235.14
Stockport MBC,Corporate and Support Services,Central Services to the public,INTERFLORA BRITISH UNI,Expenses and Allowances,Catering  ,23.02.2017,16.03.2017,GPC02170000161,35.00
Stockport MBC,Services to People,Adult Social Care,HMCOURTS-SERVICE.G,Legal Fees,Legal Services  ,15.02.2017,16.03.2017,GPC02170000162,20.00
