Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Services to People,Childrens & Educational Services,SCREWFIX STOCKPORT,Furniture and Equipment,Environmental Services Technical Equipment ,11.10.2019,16.11.2019,GPC10190000191,150.15
Stockport MBC,Services to People,Childrens & Educational Services,SCREWFIX STOCKPORT,Furniture and Equipment,Environmental Services Technical Equipment ,11.10.2019,16.11.2019,GPC10190000192,1.49
Stockport MBC,Services to People,Childrens & Educational Services,SUMUP   CROSSLEYS BAKE,Catering Supplies,Catering Food & Beverages ,10.10.2019,16.11.2019,GPC10190000193,6.00
Stockport MBC,Services to People,Childrens & Educational Services,B & M RETAIL,Furniture and Equipment,Environmental Services Technical Equipment ,05.10.2019,16.11.2019,GPC10190000194,50.00
Stockport MBC,Services to People,Childrens & Educational Services,MCDONALDS,Catering Supplies,Catering Food & Beverages ,05.10.2019,16.11.2019,GPC10190000195,13.92
Stockport MBC,Services to People,Childrens & Educational Services,PRIME VIDEO MO5P09304,Publicity and Promotion,Arts & Leisure Services  ,05.10.2019,16.11.2019,GPC10190000196,4.49
Stockport MBC,Corporate and Support Services,Cultural & Related Services,TESCO STORES 5447,Catering Supplies,Catering Food & Beverages ,19.10.2019,16.11.2019,GPC10190000197,4.96
Stockport MBC,Corporate and Support Services,Cultural & Related Services,AMZNMKTPLACE,Catering Supplies,Catering Food & Beverages ,17.10.2019,16.11.2019,GPC10190000198,13.93
Stockport MBC,Services to People,Adult Social Care,STOCKPORT NHS FOUNDATI,Travelling Expenses,Human Resources Travel & Subsistence ,24.10.2019,16.11.2019,GPC10190000199,5.50
Stockport MBC,Services to People,Adult Social Care,STOCKPORT NHS FOUNDATI,Travelling Expenses,Human Resources Travel & Subsistence ,22.10.2019,16.11.2019,GPC10190000200,8.00
