Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Services to People,Childrens & Educational Services,FlybeELHB ELHBZN,Care Payments,Social Community Care Supplies & Services  ,14.09.2017,16.10.2017,GPC09170000198,375.26
Stockport MBC,Services to People,Childrens & Educational Services,PREMIER INN44010600,Care Payments,Social Community Care Supplies & Services  ,13.09.2017,16.10.2017,GPC09170000199,623.93
Stockport MBC,Services to People,Childrens & Educational Services,RENTALCARS.COM,Care Payments,Social Community Care Supplies & Services  ,14.09.2017,16.10.2017,GPC09170000200,20.01
Stockport MBC,Services to People,Childrens & Educational Services,PREMIER INN 44536900,Care Payments,Social Community Care Supplies & Services  ,14.09.2017,16.10.2017,GPC09170000201,657.91
Stockport MBC,Services to People,Childrens & Educational Services,PREMIER INN 44536900,Care Payments,Social Community Care Supplies & Services  ,14.09.2017,16.10.2017,GPC09170000202,453.44
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Care Payments,Social Community Care Supplies & Services  ,15.09.2017,16.10.2017,GPC09170000203,54.57
Stockport MBC,Services to People,Childrens & Educational Services,GRO HM PASSPORT OFFICE,Care Payments,Social Community Care Supplies & Services  ,18.09.2017,16.10.2017,GPC09170000204,46.80
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Care Payments,Social Community Care Supplies & Services  ,18.09.2017,16.10.2017,GPC09170000205,107.61
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Care Payments,Social Community Care Supplies & Services  ,18.09.2017,16.10.2017,GPC09170000206,34.63
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Care Payments,Social Community Care Supplies & Services  ,18.09.2017,16.10.2017,GPC09170000207,34.63
Stockport MBC,Services to People,Childrens & Educational Services,WWW.CHESTER.AC.UK,Staff Training,Human Resources  ,18.09.2017,16.10.2017,GPC09170000208,60.00
Stockport MBC,Services to People,Childrens & Educational Services,GRO HM PASSPORT OFFICE,Care Payments,Social Community Care Supplies & Services  ,18.09.2017,16.10.2017,GPC09170000209,-23.40
Stockport MBC,Services to People,Childrens & Educational Services,GRO HM PASSPORT OFFICE,Care Payments,Social Community Care Supplies & Services  ,18.09.2017,16.10.2017,GPC09170000210,-23.40
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Care Payments,Social Community Care Supplies & Services  ,19.09.2017,16.10.2017,GPC09170000211,22.90
Stockport MBC,Services to People,Childrens & Educational Services,PREMIER INN44011675,Care Payments,Social Community Care Supplies & Services  ,19.09.2017,16.10.2017,GPC09170000212,799.32
Stockport MBC,Services to People,Childrens & Educational Services,PREMIER INN44011675,Care Payments,Social Community Care Supplies & Services  ,19.09.2017,16.10.2017,GPC09170000213,66.98
Stockport MBC,Services to People,Childrens & Educational Services,STOCKPORT M B C,Care Payments,Social Community Care Supplies & Services  ,20.09.2017,16.10.2017,GPC09170000214,10.00
Stockport MBC,Services to People,Childrens & Educational Services,TV LICENSING,Fees and Charges,Facilities & Management Services  ,19.09.2017,16.10.2017,GPC09170000215,147.00
Stockport MBC,Services to People,Childrens & Educational Services,FERNHURST,Care Payments,Social Community Care Supplies & Services  ,21.09.2017,16.10.2017,GPC09170000216,82.50
Stockport MBC,Services to People,Childrens & Educational Services,GRO HM PASSPORT OFFICE,Care Payments,Social Community Care Supplies & Services  ,21.09.2017,16.10.2017,GPC09170000217,29.85
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,21.09.2017,16.10.2017,GPC09170000218,190.33
Stockport MBC,Services to People,Childrens & Educational Services,TVLICENSING.CO.UK,Fees and Charges,Facilities & Management Services  ,20.09.2017,16.10.2017,GPC09170000219,147.00
Stockport MBC,Services to People,Childrens & Educational Services,WWW.STOCKPORT.GOV.UK,Care Payments,Social Community Care Supplies & Services  ,22.09.2017,16.10.2017,GPC09170000220,20.00
Stockport MBC,Services to People,Childrens & Educational Services,STOCKPORT M B C,Care Payments,Social Community Care Supplies & Services  ,26.09.2017,16.10.2017,GPC09170000221,-20.00
Stockport MBC,Services to People,Childrens & Educational Services,PARTNERSHIP MEDIA GROU,Expenses and Allowances,Human Resources Training & Conferences ,30.08.2017,16.10.2017,GPC09170000222,462.00
Stockport MBC,Services to People,Childrens & Educational Services,PARK CENTRAL HOTEL,Expenses and Allowances,Human Resources Training & Conferences ,09.11.2017,16.10.2017,GPC09170000223,196.00
Stockport MBC,Services to People,Childrens & Educational Services,PARK CENTRAL HOTEL,Expenses and Allowances,Human Resources Training & Conferences ,09.12.2017,16.10.2017,GPC09170000224,98.00
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISON PLC,Furniture and Equipment,Furniture & Soft Furnishings  ,09.06.2017,16.10.2017,GPC09170000225,67.20
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISON PLC,Furniture and Equipment,Furniture & Soft Furnishings  ,13.09.2017,16.10.2017,GPC09170000226,45.66
Stockport MBC,Services to People,Childrens & Educational Services,WWW.SCHOLASTIC.CO.UK,Furniture and Equipment,Furniture & Soft Furnishings  ,29.09.2017,16.10.2017,GPC09170000227,35.96
Stockport MBC,Services to People,Childrens & Educational Services,HOME BARGAINS,Catering Supplies,Catering Food & Beverages ,09.01.2017,16.10.2017,GPC09170000228,8.17
Stockport MBC,Services to People,Childrens & Educational Services,ALDI 84 773        S,Catering Supplies,Catering Food & Beverages ,09.05.2017,16.10.2017,GPC09170000229,46.25
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISONS.COM,Catering Supplies,Catering Food & Beverages ,09.11.2017,16.10.2017,GPC09170000230,120.65
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISONS,Catering Supplies,Catering Food & Beverages ,09.12.2017,16.10.2017,GPC09170000231,27.84
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISONS.COM,Catering Supplies,Catering Food & Beverages ,09.12.2017,16.10.2017,GPC09170000232,-4.11
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISONS.COM,Catering Supplies,Catering Food & Beverages ,18.09.2017,16.10.2017,GPC09170000233,93.91
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,19.09.2017,16.10.2017,GPC09170000234,14.42
Stockport MBC,Services to People,Childrens & Educational Services,B&M RETAIL LTD,Catering Supplies,Catering Food & Beverages ,19.09.2017,16.10.2017,GPC09170000235,8.75
Stockport MBC,Services to People,Childrens & Educational Services,ASDA HOME SHOPPING,Catering Supplies,Catering Food & Beverages ,25.09.2017,16.10.2017,GPC09170000236,80.10
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISONS.COM,Catering Supplies,Catering Food & Beverages ,25.09.2017,16.10.2017,GPC09170000237,42.52
Stockport MBC,Services to People,Childrens & Educational Services,ALDI 84 773        S,Catering Supplies,Catering Food & Beverages ,26.09.2017,16.10.2017,GPC09170000238,8.81
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,09.05.2017,16.10.2017,GPC09170000239,224.58
Stockport MBC,Services to People,Childrens & Educational Services,USC,Care Payments,Social Community Care Supplies & Services  ,09.05.2017,16.10.2017,GPC09170000240,25.05
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,16.09.2017,16.10.2017,GPC09170000241,204.45
Stockport MBC,Services to People,Childrens & Educational Services,EAT INN RESTAURANT,Publicity and Promotion,Arts & Leisure Services  ,21.09.2017,16.10.2017,GPC09170000242,104.40
Stockport MBC,Services to People,Childrens & Educational Services,EAT INN RESTAURANT,Publicity and Promotion,Arts & Leisure Services  ,21.09.2017,16.10.2017,GPC09170000243,5.90
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,22.09.2017,16.10.2017,GPC09170000244,230.64
Stockport MBC,Services to People,Childrens & Educational Services,DISCLOSURE & BARRING,Third party payments - Public Sector,Human Resources Recruitment & Assessment ,26.09.2017,16.10.2017,GPC09170000245,13.00
Stockport MBC,Services to People,Adult Social Care,FLYBE.COM C004CR       0,Travelling Expenses,Human Resources Travel & Subsistence ,09.05.2017,16.10.2017,GPC09170000246,135.33
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Care Payments,Social Community Care Supplies & Services  ,29.09.2017,16.10.2017,GPC09170000247,54.57
Stockport MBC,Services to Place,Cultural & Related Services,SurveyMonkey,Publicity and Promotion,Arts & Leisure Services  ,09.08.2017,16.10.2017,GPC09170000248,26.00
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,09.07.2017,16.10.2017,GPC09170000249,167.94
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,09.07.2017,16.10.2017,GPC09170000250,163.15
Stockport MBC,Corporate and Support Services,Central Support Costs,AMAZON MKTPLACE PMTS,Information and Communications Technology,Information Communication Technology  ,09.03.2017,16.10.2017,GPC09170000251,782.02
Stockport MBC,Corporate and Support Services,Central Support Costs,FASTHOSTS INTERNET,Information and Communications Technology,Information Communication Technology  ,09.02.2017,16.10.2017,GPC09170000252,16.78
Stockport MBC,Corporate and Support Services,Central Support Costs,AUTH0.COM,Information and Communications Technology,Information Communication Technology  ,09.05.2017,16.10.2017,GPC09170000253,9.58
Stockport MBC,Corporate and Support Services,Central Support Costs,JetBrains,Information and Communications Technology,Information Communication Technology  ,09.10.2017,16.10.2017,GPC09170000254,789.00
Stockport MBC,Corporate and Support Services,Central Support Costs,WWWCONTENTFULCOM,Information and Communications Technology,Information Communication Technology  ,09.09.2017,16.10.2017,GPC09170000255,767.76
Stockport MBC,Corporate and Support Services,Central Support Costs,AUTH0.COM,Information and Communications Technology,Information Communication Technology  ,13.09.2017,16.10.2017,GPC09170000256,9.35
Stockport MBC,Corporate and Support Services,Central Support Costs,FASTHOSTS INTERNET,Information and Communications Technology,Information Communication Technology  ,19.09.2017,16.10.2017,GPC09170000257,3.59
Stockport MBC,Corporate and Support Services,Central Support Costs,EASILY LTD,Information and Communications Technology,Information Communication Technology  ,25.09.2017,16.10.2017,GPC09170000258,29.99
Stockport MBC,Corporate and Support Services,Cultural & Related Services,ASIAN VOICE AND GUJARA,Library Equipment,Education Library Books ,09.06.2017,16.10.2017,GPC09170000259,36.00
Stockport MBC,Corporate and Support Services,Cultural & Related Services,SING TAO/UK/LTD,Library Equipment,Education Library Books ,09.06.2017,16.10.2017,GPC09170000260,388.00
Stockport MBC,Corporate and Support Services,Cultural & Related Services,WARNERS PUBLICATIONS P,Library Equipment,Education Library Books ,09.06.2017,16.10.2017,GPC09170000261,48.00
Stockport MBC,Corporate and Support Services,Cultural & Related Services,Amazon UK Marketplace,Library Equipment,Education Library Books ,09.12.2017,16.10.2017,GPC09170000262,66.48
Stockport MBC,Services to People,Childrens & Educational Services,Amazon UK Marketplace,Library Equipment,Education Library Books ,09.07.2017,16.10.2017,GPC09170000263,22.02
Stockport MBC,Services to People,Childrens & Educational Services,Amazon UK Marketplace,Furniture and Equipment,Furniture & Soft Furnishings  ,09.08.2017,16.10.2017,GPC09170000264,17.60
Stockport MBC,Services to People,Childrens & Educational Services,Amazon UK Marketplace,Library Equipment,Education Library Books ,09.08.2017,16.10.2017,GPC09170000265,17.67
Stockport MBC,Services to People,Childrens & Educational Services,Amazon UK Marketplace,Library Equipment,Education Library Books ,09.08.2017,16.10.2017,GPC09170000266,11.94
Stockport MBC,Services to People,Childrens & Educational Services,Amazon UK Marketplace,Library Equipment,Education Library Books ,09.08.2017,16.10.2017,GPC09170000267,16.26
Stockport MBC,Services to People,Childrens & Educational Services,Amazon UK Marketplace,Library Equipment,Education Library Books ,09.08.2017,16.10.2017,GPC09170000268,2.81
Stockport MBC,Services to People,Childrens & Educational Services,Amazon UK Marketplace,Furniture and Equipment,Furniture & Soft Furnishings  ,09.09.2017,16.10.2017,GPC09170000269,100.50
Stockport MBC,Services to People,Childrens & Educational Services,Amazon UK Marketplace,Furniture and Equipment,Furniture & Soft Furnishings  ,09.08.2017,16.10.2017,GPC09170000270,16.19
Stockport MBC,Services to People,Childrens & Educational Services,Amazon UK Marketplace,Furniture and Equipment,Furniture & Soft Furnishings  ,15.09.2017,16.10.2017,GPC09170000271,14.88
Stockport MBC,Services to People,Childrens & Educational Services,PAYPAL  BUTTERFLY P,Library Equipment,Education Library Books ,27.09.2017,16.10.2017,GPC09170000272,47.90
Stockport MBC,Services to People,Childrens & Educational Services,Amazon UK Marketplace,Furniture and Equipment,Furniture & Soft Furnishings  ,28.09.2017,16.10.2017,GPC09170000273,23.98
Stockport MBC,Services to People,Childrens & Educational Services,WWW.AQA.ORG.UK,Library Equipment,Education Library Books ,26.09.2017,16.10.2017,GPC09170000274,55.00
Stockport MBC,Corporate and Support Services,Central Support Costs,STOCKPORT NHS FOUNDATI,Travelling Expenses,Human Resources Travel & Subsistence ,09.05.2017,16.10.2017,GPC09170000275,3.50
Stockport MBC,Corporate and Support Services,Central Support Costs,EXPEDIA 7294997005674,Travelling Expenses,Human Resources Travel & Subsistence ,09.11.2017,16.10.2017,GPC09170000276,232.47
Stockport MBC,Corporate and Support Services,Central Support Costs,FlybeE6GV E6GVTS,Travelling Expenses,Human Resources Travel & Subsistence ,09.12.2017,16.10.2017,GPC09170000277,87.86
Stockport MBC,Corporate and Support Services,Central Support Costs,STOCKPORT NHS FOUNDATI,Travelling Expenses,Human Resources Travel & Subsistence ,09.12.2017,16.10.2017,GPC09170000278,3.50
Stockport MBC,Corporate and Support Services,Central Support Costs,GALAHOTELS.COM,Travelling Expenses,Human Resources Travel & Subsistence ,17.09.2017,16.10.2017,GPC09170000279,62.00
Stockport MBC,Corporate and Support Services,Central Support Costs,STOCKPORT NHS FOUNDATI,Travelling Expenses,Human Resources Travel & Subsistence ,19.09.2017,16.10.2017,GPC09170000280,3.50
Stockport MBC,Services to Place,Environmental & Regulatory Services,PREMIER INN44024445,Expenses and Allowances,Human Resources Travel & Subsistence ,09.07.2017,16.10.2017,GPC09170000281,429.74
Stockport MBC,Services to Place,Environmental & Regulatory Services,PREMIER INN44024445,Expenses and Allowances,Human Resources Travel & Subsistence ,09.07.2017,16.10.2017,GPC09170000282,291.74
Stockport MBC,Corporate and Support Services,Central Support Costs,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,21.09.2017,16.10.2017,GPC09170000283,490.52
Stockport MBC,Services to Place,Highways & Transport Services,WWW.VIKING-DIRECT.CO.U,MISCLASSIFIED? CHECK BEFORE PUBLICATION,UNCLASSIFIED  ,09.01.2017,16.10.2017,GPC09170000284,249.60
Stockport MBC,Corporate and Support Services,Central Support Costs,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,09.04.2017,16.10.2017,GPC09170000285,40.70
Stockport MBC,Corporate and Support Services,Central Support Costs,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,09.05.2017,16.10.2017,GPC09170000286,51.25
Stockport MBC,Services to Place,Highways & Transport Services,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,09.07.2017,16.10.2017,GPC09170000287,34.73
Stockport MBC,Corporate and Support Services,Cultural & Related Services,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,09.07.2017,16.10.2017,GPC09170000288,14.53
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,09.07.2017,16.10.2017,GPC09170000289,8.72
Stockport MBC,Corporate and Support Services,Cultural & Related Services,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,09.07.2017,16.10.2017,GPC09170000290,11.17
Stockport MBC,Services to Place,Environmental & Regulatory Services,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,09.08.2017,16.10.2017,GPC09170000291,481.75
Stockport MBC,Services to Place,Highways & Transport Services,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,09.08.2017,16.10.2017,GPC09170000292,19.13
Stockport MBC,Corporate and Support Services,Central Support Costs,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,09.11.2017,16.10.2017,GPC09170000293,54.06
Stockport MBC,Services to Place,Environmental & Regulatory Services,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,09.12.2017,16.10.2017,GPC09170000294,173.91
Stockport MBC,Corporate and Support Services,Central Support Costs,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,14.09.2017,16.10.2017,GPC09170000295,310.90
Stockport MBC,Corporate and Support Services,Cultural & Related Services,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,15.09.2017,16.10.2017,GPC09170000296,14.43
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,18.09.2017,16.10.2017,GPC09170000297,92.72
Stockport MBC,Corporate and Support Services,Central Support Costs,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,18.09.2017,16.10.2017,GPC09170000298,43.55
Stockport MBC,Services to Place,Housing (General Fund) Services,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,22.09.2017,16.10.2017,GPC09170000299,190.54
Stockport MBC,Corporate and Support Services,Central Support Costs,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,22.09.2017,16.10.2017,GPC09170000300,77.21
Stockport MBC,Corporate and Support Services,Central Support Costs,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,22.09.2017,16.10.2017,GPC09170000301,31.87
Stockport MBC,Corporate and Support Services,Central Services to the public,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,22.09.2017,16.10.2017,GPC09170000302,24.73
Stockport MBC,Services to Place,Highways & Transport Services,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,25.09.2017,16.10.2017,GPC09170000303,65.59
Stockport MBC,Services to Place,Highways & Transport Services,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,26.09.2017,16.10.2017,GPC09170000304,124.75
Stockport MBC,Corporate and Support Services,Central Support Costs,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,28.09.2017,16.10.2017,GPC09170000305,80.48
Stockport MBC,Corporate and Support Services,Central Support Costs,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,29.09.2017,16.10.2017,GPC09170000306,18.51
